<meta message track_name name='Brahms: Intermezzo Opus 117 Nr. 2' time=0>
<meta message copyright text='Copyright © 2010 by Bernd Krueger' time=0>
<meta message text text='Bernd Krueger' time=0>
<meta message text text='Andante non troppo e con molto espressione' time=0>
<meta message text text='Erstellt: 26.10.2010\n' time=0>
<meta message text text='Dauer: 3:47 Minuten\n' time=0>
<meta message time_signature numerator=3 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=0>
<meta message key_signature key='Db' time=0>
note_on channel=0 note=85 velocity=0 time=60
note_on channel=0 note=84 velocity=33 time=0
control_change channel=0 control=64 value=0 time=9
note_on channel=0 note=84 velocity=0 time=111
note_on channel=0 note=82 velocity=0 time=0
note_on channel=0 note=79 velocity=0 time=0
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=67 velocity=20 time=0
note_on channel=0 note=64 velocity=20 time=0
note_on channel=0 note=59 velocity=26 time=0
control_change channel=0 control=64 value=127 time=46
<meta message set_tempo tempo=1579363 time=74>
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=60 velocity=24 time=0
control_change channel=0 control=64 value=0 time=16
<meta message set_tempo tempo=1531003 time=104>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=63 velocity=22 time=0
note_on channel=0 note=66 velocity=22 time=0
note_on channel=0 note=70 velocity=22 time=0
note_on channel=0 note=73 velocity=28 time=0
control_change channel=0 control=64 value=127 time=71
<meta message set_tempo tempo=1591934 time=49>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=72 velocity=27 time=0
control_change channel=0 control=64 value=0 time=14
<meta message set_tempo tempo=1690617 time=106>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=54 velocity=16 time=0
note_on channel=0 note=51 velocity=16 time=0
note_on channel=0 note=47 velocity=20 time=0
control_change channel=0 control=64 value=127 time=46
<meta message set_tempo tempo=1846722 time=74>
note_on channel=0 note=47 velocity=0 time=0
note_on channel=0 note=48 velocity=18 time=0
control_change channel=0 control=64 value=0 time=10
<meta message set_tempo tempo=2308580 time=110>
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=51 velocity=17 time=0
note_on channel=0 note=53 velocity=17 time=0
note_on channel=0 note=57 velocity=17 time=0
note_on channel=0 note=61 velocity=22 time=0
control_change channel=0 control=64 value=127 time=50
<meta message set_tempo tempo=2501042 time=70>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=60 velocity=21 time=0
control_change channel=0 control=64 value=0 time=17
<meta message set_tempo tempo=1562907 time=103>
note_on channel=0 note=28 velocity=22 time=0
<meta message set_tempo tempo=1439194 time=60>
note_on channel=0 note=28 velocity=0 time=60
note_on channel=0 note=29 velocity=22 time=0
control_change channel=0 control=64 value=127 time=39
note_on channel=0 note=29 velocity=0 time=141
note_on channel=0 note=41 velocity=19 time=0
<meta message set_tempo tempo=1439194 time=60>
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=45 velocity=22 time=0
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=45 velocity=0 time=28
note_on channel=0 note=48 velocity=22 time=0
note_on channel=0 note=48 velocity=0 time=60
note_on channel=0 note=85 velocity=25 time=0
note_on channel=0 note=51 velocity=19 time=0
note_on channel=0 note=51 velocity=0 time=60
note_on channel=0 note=85 velocity=0 time=0
note_on channel=0 note=75 velocity=19 time=0
note_on channel=0 note=54 velocity=19 time=0
<meta message set_tempo tempo=1363946 time=57>
note_on channel=0 note=54 velocity=0 time=3
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=84 velocity=25 time=0
note_on channel=0 note=57 velocity=19 time=0
control_change channel=0 control=64 value=0 time=8
<meta message set_tempo tempo=1333630 time=4>
control_change channel=0 control=64 value=127 time=31
note_on channel=0 note=57 velocity=0 time=17
note_on channel=0 note=84 velocity=0 time=0
note_on channel=0 note=78 velocity=19 time=0
note_on channel=0 note=60 velocity=22 time=0
note_on channel=0 note=60 velocity=0 time=60
note_on channel=0 note=78 velocity=0 time=0
note_on channel=0 note=82 velocity=25 time=0
note_on channel=0 note=66 velocity=19 time=0
note_on channel=0 note=66 velocity=0 time=60
note_on channel=0 note=82 velocity=0 time=0
note_on channel=0 note=72 velocity=19 time=0
note_on channel=0 note=63 velocity=19 time=0
note_on channel=0 note=63 velocity=0 time=60
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=81 velocity=25 time=0
note_on channel=0 note=54 velocity=22 time=0
<meta message set_tempo tempo=1348618 time=12>
control_change channel=0 control=64 value=0 time=1
control_change channel=0 control=64 value=127 time=30
note_on channel=0 note=54 velocity=0 time=17
note_on channel=0 note=81 velocity=0 time=0
note_on channel=0 note=75 velocity=19 time=0
note_on channel=0 note=57 velocity=19 time=0
note_on channel=0 note=57 velocity=0 time=60
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=80 velocity=24 time=0
note_on channel=0 note=63 velocity=19 time=0
note_on channel=0 note=63 velocity=0 time=60
note_on channel=0 note=80 velocity=0 time=0
note_on channel=0 note=69 velocity=19 time=0
note_on channel=0 note=60 velocity=19 time=0
<meta message set_tempo tempo=1333630 time=46>
note_on channel=0 note=60 velocity=0 time=14
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=78 velocity=25 time=0
note_on channel=0 note=51 velocity=22 time=0
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=37
note_on channel=0 note=51 velocity=0 time=23
note_on channel=0 note=78 velocity=0 time=0
note_on channel=0 note=72 velocity=19 time=0
note_on channel=0 note=54 velocity=21 time=0
<meta message set_tempo tempo=1348618 time=1>
note_on channel=0 note=54 velocity=0 time=59
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=77 velocity=25 time=0
note_on channel=0 note=60 velocity=21 time=0
<meta message set_tempo tempo=1363946 time=16>
note_on channel=0 note=60 velocity=0 time=44
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=66 velocity=19 time=0
note_on channel=0 note=57 velocity=21 time=0
<meta message set_tempo tempo=1379628 time=31>
note_on channel=0 note=57 velocity=0 time=29
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=75 velocity=25 time=0
note_on channel=0 note=48 velocity=24 time=0
control_change channel=0 control=64 value=0 time=15
control_change channel=0 control=64 value=127 time=28
<meta message set_tempo tempo=1395673 time=3>
note_on channel=0 note=48 velocity=0 time=14
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=69 velocity=19 time=0
note_on channel=0 note=51 velocity=19 time=0
note_on channel=0 note=51 velocity=0 time=60
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=57 velocity=19 time=0
<meta message set_tempo tempo=1412097 time=1>
control_change channel=0 control=64 value=0 time=6
control_change channel=0 control=64 value=127 time=36
note_on channel=0 note=57 velocity=0 time=17
note_on channel=0 note=54 velocity=19 time=0
<meta message set_tempo tempo=1428912 time=16>
note_on channel=0 note=54 velocity=0 time=44
note_on channel=0 note=51 velocity=24 time=0
control_change channel=0 control=64 value=0 time=11
<meta message set_tempo tempo=1446132 time=20>
control_change channel=0 control=64 value=127 time=21
note_on channel=0 note=51 velocity=0 time=8
note_on channel=0 note=48 velocity=19 time=0
<meta message set_tempo tempo=1463772 time=46>
note_on channel=0 note=48 velocity=0 time=14
note_on channel=0 note=73 velocity=24 time=0
note_on channel=0 note=45 velocity=19 time=0
control_change channel=0 control=64 value=0 time=8
control_change channel=0 control=64 value=127 time=27
note_on channel=0 note=45 velocity=0 time=25
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=63 velocity=19 time=0
note_on channel=0 note=42 velocity=19 time=0
<meta message set_tempo tempo=1481847 time=1>
<meta message set_tempo tempo=1538856 time=59>
note_on channel=0 note=42 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=72 velocity=25 time=0
note_on channel=0 note=39 velocity=22 time=0
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=43
note_on channel=0 note=39 velocity=0 time=17
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=66 velocity=19 time=0
note_on channel=0 note=45 velocity=20 time=0
note_on channel=0 note=45 velocity=0 time=60
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=54 velocity=20 time=0
note_on channel=0 note=54 velocity=0 time=60
control_change channel=0 control=64 value=0 time=0
<meta message set_tempo tempo=1622060 time=60>
<meta message set_tempo tempo=1600427 time=60>
<meta message set_tempo tempo=1622060 time=60>
note_on channel=0 note=73 velocity=22 time=0
note_on channel=0 note=39 velocity=22 time=0
control_change channel=0 control=64 value=127 time=40
note_on channel=0 note=39 velocity=0 time=20
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=65 velocity=19 time=0
note_on channel=0 note=44 velocity=21 time=0
<meta message set_tempo tempo=1622060 time=60>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=71 velocity=25 time=0
note_on channel=0 note=53 velocity=21 time=0
note_on channel=0 note=71 velocity=0 time=60
note_on channel=0 note=68 velocity=19 time=0
<meta message set_tempo tempo=1765225 time=60>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=59 velocity=25 time=0
<meta message set_tempo tempo=1579363 time=60>
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=71 velocity=34 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=70 velocity=41 time=0
note_on channel=0 note=38 velocity=29 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=68 velocity=27 time=25
note_on channel=0 note=68 velocity=0 time=60
note_on channel=0 note=38 velocity=0 time=0
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=58 velocity=27 time=0
note_on channel=0 note=58 velocity=0 time=60
note_on channel=0 note=52 velocity=26 time=0
control_change channel=0 control=64 value=0 time=12
note_on channel=0 note=53 velocity=31 time=48
note_on channel=0 note=52 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=53 velocity=0 time=17
note_on channel=0 note=56 velocity=20 time=0
note_on channel=0 note=56 velocity=0 time=60
note_on channel=0 note=65 velocity=19 time=0
<meta message set_tempo tempo=1803969 time=60>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=70 velocity=38 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1605136 time=40>
note_on channel=0 note=71 velocity=42 time=0
note_on channel=0 note=39 velocity=25 time=0
note_on channel=0 note=70 velocity=0 time=10
control_change channel=0 control=64 value=127 time=29
note_on channel=0 note=71 velocity=0 time=21
note_on channel=0 note=68 velocity=27 time=0
<meta message set_tempo tempo=1755413 time=60>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=39 velocity=0 time=0
note_on channel=0 note=59 velocity=26 time=0
note_on channel=0 note=59 velocity=0 time=60
note_on channel=0 note=71 velocity=34 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=77 velocity=41 time=0
note_on channel=0 note=38 velocity=29 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=77 velocity=0 time=25
note_on channel=0 note=68 velocity=27 time=0
note_on channel=0 note=68 velocity=0 time=60
note_on channel=0 note=38 velocity=0 time=0
note_on channel=0 note=65 velocity=27 time=0
note_on channel=0 note=65 velocity=0 time=60
note_on channel=0 note=57 velocity=28 time=0
control_change channel=0 control=64 value=0 time=12
note_on channel=0 note=58 velocity=32 time=48
note_on channel=0 note=57 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=58 velocity=0 time=17
note_on channel=0 note=65 velocity=20 time=0
note_on channel=0 note=65 velocity=0 time=60
note_on channel=0 note=70 velocity=19 time=0
<meta message set_tempo tempo=1694915 time=60>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=77 velocity=43 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1605136 time=40>
note_on channel=0 note=80 velocity=53 time=0
note_on channel=0 note=34 velocity=30 time=0
note_on channel=0 note=77 velocity=0 time=10
control_change channel=0 control=64 value=127 time=29
note_on channel=0 note=80 velocity=0 time=21
note_on channel=0 note=74 velocity=32 time=0
<meta message set_tempo tempo=1648352 time=60>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=34 velocity=0 time=0
note_on channel=0 note=68 velocity=42 time=0
note_on channel=0 note=68 velocity=0 time=60
note_on channel=0 note=80 velocity=47 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=80 velocity=0 time=0
note_on channel=0 note=78 velocity=58 time=0
note_on channel=0 note=39 velocity=35 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=78 velocity=0 time=25
note_on channel=0 note=75 velocity=32 time=0
note_on channel=0 note=75 velocity=0 time=60
note_on channel=0 note=39 velocity=0 time=0
note_on channel=0 note=66 velocity=32 time=0
note_on channel=0 note=66 velocity=0 time=60
note_on channel=0 note=57 velocity=33 time=0
control_change channel=0 control=64 value=0 time=12
note_on channel=0 note=58 velocity=37 time=48
note_on channel=0 note=57 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=58 velocity=0 time=17
note_on channel=0 note=61 velocity=24 time=0
note_on channel=0 note=61 velocity=0 time=60
note_on channel=0 note=70 velocity=23 time=0
<meta message set_tempo tempo=1803969 time=60>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=73 velocity=45 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1645639 time=40>
note_on channel=0 note=78 velocity=50 time=0
note_on channel=0 note=32 velocity=30 time=0
note_on channel=0 note=73 velocity=0 time=10
control_change channel=0 control=64 value=127 time=29
note_on channel=0 note=78 velocity=0 time=21
note_on channel=0 note=72 velocity=32 time=0
<meta message set_tempo tempo=1604278 time=60>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=32 velocity=0 time=0
note_on channel=0 note=66 velocity=31 time=0
note_on channel=0 note=66 velocity=0 time=60
note_on channel=0 note=78 velocity=41 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=78 velocity=0 time=0
note_on channel=0 note=77 velocity=49 time=0
note_on channel=0 note=37 velocity=35 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=77 velocity=0 time=25
note_on channel=0 note=72 velocity=32 time=0
note_on channel=0 note=72 velocity=0 time=60
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=65 velocity=32 time=0
note_on channel=0 note=65 velocity=0 time=60
note_on channel=0 note=55 velocity=26 time=0
control_change channel=0 control=64 value=0 time=12
note_on channel=0 note=56 velocity=29 time=48
note_on channel=0 note=55 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=56 velocity=0 time=17
note_on channel=0 note=60 velocity=18 time=0
note_on channel=0 note=60 velocity=0 time=60
note_on channel=0 note=68 velocity=18 time=0
<meta message set_tempo tempo=1755413 time=60>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=72 velocity=41 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1605136 time=40>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=77 velocity=49 time=0
note_on channel=0 note=30 velocity=35 time=0
control_change channel=0 control=64 value=127 time=0
note_on channel=0 note=77 velocity=0 time=60
note_on channel=0 note=70 velocity=32 time=0
note_on channel=0 note=70 velocity=0 time=60
note_on channel=0 note=30 velocity=0 time=0
note_on channel=0 note=65 velocity=32 time=0
<meta message set_tempo tempo=1755413 time=60>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=77 velocity=41 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=75 velocity=49 time=0
note_on channel=0 note=36 velocity=35 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=75 velocity=0 time=25
note_on channel=0 note=70 velocity=32 time=0
note_on channel=0 note=70 velocity=0 time=60
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=63 velocity=32 time=0
<meta message set_tempo tempo=1755413 time=60>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=73 velocity=41 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=72 velocity=49 time=0
note_on channel=0 note=39 velocity=35 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=72 velocity=0 time=25
note_on channel=0 note=66 velocity=32 time=0
note_on channel=0 note=66 velocity=0 time=60
note_on channel=0 note=39 velocity=0 time=0
note_on channel=0 note=60 velocity=32 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=53 velocity=33 time=0
control_change channel=0 control=64 value=0 time=12
note_on channel=0 note=54 velocity=37 time=48
note_on channel=0 note=53 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=54 velocity=0 time=17
note_on channel=0 note=58 velocity=24 time=0
note_on channel=0 note=58 velocity=0 time=60
note_on channel=0 note=66 velocity=23 time=0
<meta message set_tempo tempo=1908397 time=60>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=77 velocity=45 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1666204 time=40>
note_on channel=0 note=75 velocity=50 time=0
note_on channel=0 note=29 velocity=30 time=0
note_on channel=0 note=77 velocity=0 time=10
control_change channel=0 control=64 value=127 time=29
<meta message set_tempo tempo=1645639 time=21>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=69 velocity=32 time=0
<meta message set_tempo tempo=1648352 time=60>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=29 velocity=0 time=0
note_on channel=0 note=63 velocity=31 time=0
note_on channel=0 note=63 velocity=0 time=60
note_on channel=0 note=73 velocity=41 time=0
<meta message set_tempo tempo=1625135 time=60>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=72 velocity=49 time=0
note_on channel=0 note=41 velocity=35 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
<meta message set_tempo tempo=1605136 time=25>
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=69 velocity=32 time=0
note_on channel=0 note=69 velocity=0 time=60
note_on channel=0 note=63 velocity=32 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=52 velocity=33 time=0
control_change channel=0 control=64 value=0 time=12
<meta message set_tempo tempo=1605136 time=48>
note_on channel=0 note=53 velocity=37 time=0
note_on channel=0 note=52 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=53 velocity=0 time=17
note_on channel=0 note=57 velocity=24 time=0
note_on channel=0 note=57 velocity=0 time=60
note_on channel=0 note=65 velocity=23 time=0
<meta message set_tempo tempo=1803969 time=60>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=78 velocity=45 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1626016 time=40>
note_on channel=0 note=78 velocity=0 time=0
note_on channel=0 note=77 velocity=50 time=0
control_change channel=0 control=64 value=127 time=29
note_on channel=0 note=72 velocity=31 time=31
<meta message set_tempo tempo=1583113 time=60>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=69 velocity=30 time=0
note_on channel=0 note=69 velocity=0 time=60
note_on channel=0 note=65 velocity=28 time=0
<meta message set_tempo tempo=1542416 time=60>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=76 velocity=47 time=0
control_change channel=0 control=64 value=0 time=19
control_change channel=0 control=64 value=127 time=36
note_on channel=0 note=72 velocity=30 time=5
<meta message set_tempo tempo=1522843 time=60>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=69 velocity=28 time=0
note_on channel=0 note=69 velocity=0 time=60
note_on channel=0 note=65 velocity=26 time=0
<meta message set_tempo tempo=1522843 time=60>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=75 velocity=45 time=0
control_change channel=0 control=64 value=0 time=17
note_on channel=0 note=72 velocity=28 time=43
control_change channel=0 control=64 value=127 time=0
<meta message set_tempo tempo=1645639 time=60>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=69 velocity=27 time=0
<meta message set_tempo tempo=1562500 time=60>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=65 velocity=25 time=0
note_on channel=0 note=65 velocity=0 time=60
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=73 velocity=41 time=0
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=35
note_on channel=0 note=69 velocity=33 time=25
<meta message set_tempo tempo=1522843 time=60>
note_on channel=0 note=66 velocity=28 time=0
<meta message set_tempo tempo=1522843 time=12>
note_on channel=0 note=61 velocity=22 time=48
note_on channel=0 note=61 velocity=0 time=60
note_on channel=0 note=57 velocity=24 time=0
<meta message set_tempo tempo=1542416 time=48>
note_on channel=0 note=57 velocity=0 time=12
note_on channel=0 note=54 velocity=24 time=0
note_on channel=0 note=54 velocity=0 time=60
note_on channel=0 note=49 velocity=24 time=0
note_on channel=0 note=49 velocity=0 time=60
note_on channel=0 note=45 velocity=22 time=0
<meta message set_tempo tempo=1562500 time=12>
note_on channel=0 note=45 velocity=0 time=48
note_on channel=0 note=42 velocity=22 time=0
note_on channel=0 note=42 velocity=0 time=60
note_on channel=0 note=37 velocity=22 time=0
<meta message set_tempo tempo=1583113 time=48>
note_on channel=0 note=37 velocity=0 time=12
note_on channel=0 note=33 velocity=22 time=0
note_on channel=0 note=33 velocity=0 time=60
note_on channel=0 note=30 velocity=22 time=0
note_on channel=0 note=30 velocity=0 time=60
note_on channel=0 note=27 velocity=22 time=0
control_change channel=0 control=64 value=0 time=0
<meta message set_tempo tempo=1604278 time=12>
control_change channel=0 control=64 value=127 time=23
note_on channel=0 note=85 velocity=32 time=25
note_on channel=0 note=85 velocity=0 time=60
note_on channel=0 note=27 velocity=0 time=0
note_on channel=0 note=83 velocity=29 time=0
note_on channel=0 note=39 velocity=21 time=0
note_on channel=0 note=39 velocity=0 time=60
note_on channel=0 note=83 velocity=0 time=0
note_on channel=0 note=81 velocity=28 time=0
note_on channel=0 note=42 velocity=22 time=0
note_on channel=0 note=42 velocity=0 time=60
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=81 velocity=0 time=0
note_on channel=0 note=80 velocity=31 time=0
note_on channel=0 note=45 velocity=23 time=0
note_on channel=0 note=45 velocity=0 time=60
note_on channel=0 note=80 velocity=0 time=0
note_on channel=0 note=78 velocity=28 time=0
note_on channel=0 note=51 velocity=24 time=0
note_on channel=0 note=51 velocity=0 time=60
note_on channel=0 note=78 velocity=0 time=0
note_on channel=0 note=75 velocity=28 time=0
note_on channel=0 note=54 velocity=26 time=0
note_on channel=0 note=54 velocity=0 time=60
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=73 velocity=28 time=0
note_on channel=0 note=57 velocity=27 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=72 velocity=35 time=0
note_on channel=0 note=39 velocity=25 time=0
control_change channel=0 control=64 value=0 time=8
control_change channel=0 control=64 value=127 time=31
note_on channel=0 note=72 velocity=0 time=21
note_on channel=0 note=66 velocity=27 time=0
<meta message set_tempo tempo=1671309 time=60>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=39 velocity=0 time=0
note_on channel=0 note=60 velocity=26 time=0
note_on channel=0 note=60 velocity=0 time=60
note_on channel=0 note=72 velocity=34 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=70 velocity=41 time=0
note_on channel=0 note=37 velocity=29 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=65 velocity=27 time=25
note_on channel=0 note=65 velocity=0 time=60
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=58 velocity=27 time=0
note_on channel=0 note=58 velocity=0 time=60
note_on channel=0 note=52 velocity=28 time=0
control_change channel=0 control=64 value=0 time=12
note_on channel=0 note=70 velocity=0 time=48
note_on channel=0 note=53 velocity=31 time=0
note_on channel=0 note=52 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=53 velocity=0 time=17
note_on channel=0 note=58 velocity=20 time=0
note_on channel=0 note=58 velocity=0 time=60
note_on channel=0 note=65 velocity=19 time=0
<meta message set_tempo tempo=1648352 time=60>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=70 velocity=40 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1605136 time=40>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=73 velocity=47 time=0
note_on channel=0 note=40 velocity=30 time=0
control_change channel=0 control=64 value=127 time=39
note_on channel=0 note=73 velocity=0 time=21
note_on channel=0 note=66 velocity=32 time=0
<meta message set_tempo tempo=1604278 time=60>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=58 velocity=31 time=0
note_on channel=0 note=58 velocity=0 time=60
note_on channel=0 note=73 velocity=45 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=78 velocity=58 time=0
note_on channel=0 note=39 velocity=35 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=78 velocity=0 time=25
note_on channel=0 note=71 velocity=32 time=0
note_on channel=0 note=71 velocity=0 time=60
note_on channel=0 note=39 velocity=0 time=0
note_on channel=0 note=66 velocity=32 time=0
note_on channel=0 note=66 velocity=0 time=60
note_on channel=0 note=53 velocity=33 time=0
control_change channel=0 control=64 value=0 time=12
note_on channel=0 note=54 velocity=37 time=48
note_on channel=0 note=53 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=54 velocity=0 time=17
note_on channel=0 note=59 velocity=24 time=0
note_on channel=0 note=59 velocity=0 time=60
note_on channel=0 note=66 velocity=23 time=0
<meta message set_tempo tempo=1803969 time=60>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=75 velocity=47 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1562500 time=40>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=73 velocity=56 time=0
note_on channel=0 note=40 velocity=30 time=0
control_change channel=0 control=64 value=127 time=39
